Time,RAW_U,RAW_V,RAW_W
181.79,0.41526,-0.01076,-0.02504
181.8,0.4226,-0.0041,-0.0309
181.81,0.4218,-0.0217,-0.0393
181.82,0.4193,-0.0125,-0.04405
181.83,-0.0837,-0.0147,0.08182
181.84,0.1709,-0.01695,0.01251
181.85,0.2862,-0.02817,-0.01995
181.86,0.33735,-0.04093,-0.02538
181.87,0.36177,-0.05196,-0.02184
181.88,0.38699,-0.03078,-0.01517
181.89,0.4107,-0.06254,-0.01609
181.9,0.4344,-0.0943,-0.017
181.91,0.42545,-0.0746,-0.0193
181.92,0.42563,-0.0636,-0.0208
181.93,0.43056,-0.05595,-0.0305
181.94,0.42988,-0.04782,-0.0337
181.95,0.41354,-0.04496,-0.0369
181.96,0.39142,-0.04003,-0.0366
181.97,0.40101,-0.03032,-0.02565
181.98,0.404,-0.01996,-0.01847
181.99,0.41525,-0.02943,-0.01034
182.0,0.40253,-0.04451,-0.01397
182.01,0.41141,-0.03041,-0.01554
182.02,0.39145,-0.03316,-0.01667
182.03,0.39267,-0.03898,-0.01559
182.04,0.3939,-0.0448,-0.0145
182.05,0.4106,-0.0359,-0.0155
182.06,0.4175,-0.0243,-0.0285
182.07,0.3681,0.0027,-0.0252
182.08,0.3366,0.0439,-0.0226
182.09,0.36605,-0.01025,-0.02315
182.1,0.36867,-0.01512,-0.02597
182.11,0.35969,-0.01406,-0.02008
182.12,0.35964,-0.01908,-0.01484
182.13,0.37647,-0.00974,-0.01637
182.14,0.36074,0.00383,-0.01314
182.15,0.36822,-0.00118,-0.01232
182.16,0.38516,-0.01704,-0.01191
182.17,0.37903,-0.02507,-0.01221
182.18,0.36551,-0.05168,-0.00511
182.19,0.37926,-0.04304,-0.00046
182.2,0.393,-0.0344,0.0042
182.21,0.4039,-0.05155,-0.0016
182.22,0.4101,-0.06048,-0.0118
182.23,0.4054,-0.06319,-0.0114
182.24,0.4058,-0.04899,-0.01265
182.25,0.4062,-0.0348,-0.0139
182.26,0.37455,-0.0356,-0.0175
182.27,0.35992,-0.0151,-0.01615
182.28,0.3453,0.0054,-0.0148
182.29,0.3023,0.0081,-0.00355
182.3,0.33065,0.00665,0.01397
182.31,0.33808,0.00898,0.02149
182.32,0.33454,0.00809,0.02169
182.33,0.33317,-0.00196,0.01935
182.34,0.3318,-0.012,0.017
182.35,0.3569,-0.0521,0.0109
182.36,0.35195,-0.05605,0.01385
182.37,0.34292,-0.03623,0.01348
182.38,0.3339,-0.0164,0.0131
182.39,0.32665,0.01115,0.0074
182.4,0.32678,-0.01242,-0.00025
182.41,0.30924,-0.02671,-0.00163
182.42,0.2917,-0.041,-0.003
182.43,0.27175,-0.02295,0.0135
182.44,0.26387,-0.02318,0.02575
182.45,0.26728,-0.01669,0.03342
182.46,0.28289,-0.00404,0.03806
182.47,0.28234,-0.00747,0.04058
182.48,0.28542,-0.00859,0.03759
182.49,0.27446,-0.0131,0.03274
182.5,0.29828,-0.00245,0.02757
182.51,0.3221,0.0082,0.0224
182.52,0.3305,-0.0099,0.0168
182.53,0.33595,-0.00705,0.001
182.54,0.32248,-0.02127,-0.0048
182.55,0.29619,-0.01869,-0.0032
182.56,0.31665,-0.01784,-0.0033
182.57,0.34728,0.01033,-0.0079
182.58,0.33589,0.00377,-0.01475
182.59,0.3317,0.00224,-0.01788
182.6,0.33235,0.00367,-0.02359
182.61,0.33098,0.01503,-0.02969
182.62,0.3296,0.0264,-0.0358
182.63,0.2209,0.0214,-0.0115
182.64,0.2772,0.0149,-0.0041
182.65,0.30405,0.01055,-0.00655
182.66,0.35087,-0.01842,-0.01772
182.67,0.36459,-0.00641,-0.03526
182.68,0.4012,-0.0122,-0.05228
182.69,0.4327,-0.00675,-0.06509
182.7,0.4398,-0.02627,-0.07379
182.71,0.419,0.01431,-0.06159
182.72,-0.05945,0.02031,0.0641
182.73,0.18482,0.02126,0.0032
182.74,0.28626,0.01378,-0.02065
182.75,0.33753,0.03299,-0.01953
182.76,0.40507,0.02024,-0.01541
182.77,0.39363,0.03432,-0.01545
182.78,0.63331,0.05076,-0.07237
182.79,0.51506,0.04833,-0.03268
182.8,0.43448,0.02871,0.00106
182.81,0.42359,0.02065,0.01548
182.82,0.4127,0.02608,0.01649
182.83,0.40165,0.03509,0.0048
182.84,0.41178,0.03139,-0.0024
182.85,0.42209,0.01775,-0.00705
182.86,0.4245,0.01787,-0.02608
182.87,0.38645,0.01494,-0.03794
182.88,0.3484,0.012,-0.0498
182.89,0.3899,0.0104,-0.0411
182.9,0.3806,0.00065,-0.0359
182.91,0.12355,0.00277,0.03765
182.92,0.28087,0.01049,0.01358
182.93,0.33908,0.0175,-0.00511
182.94,0.34219,0.03215,-0.0121
182.95,0.36155,0.01092,-0.0114
182.96,0.39992,0.00871,-0.01575
182.97,0.40671,-0.00075,-0.02153
182.98,0.4135,-0.0102,-0.0273
182.99,0.4097,-0.0244,-0.032
183.0,0.39915,-0.0263,-0.01905
183.01,0.37533,-0.01095,-0.01423
183.02,0.39516,-0.02823,-0.00386
183.03,0.415,-0.0455,0.0065
183.04,0.4257,-0.01495,0.0044
183.05,0.43045,-0.01452,-0.00175
183.06,0.42192,0.00284,-0.00502
183.07,0.42461,-0.01753,-0.00386
183.08,0.42525,-0.03782,-0.00463
183.09,0.38698,-0.01611,-0.00937
183.1,0.37444,-0.0278,-0.00358
183.11,0.38302,-0.03265,0.00336
183.12,0.40036,-0.01822,-0.00427
183.13,0.38168,-0.01731,-0.00884
183.14,0.39924,-0.01136,-0.00987
183.15,0.39817,0.00817,-0.01598
183.16,0.38384,-0.00606,-0.01979
183.17,0.35847,-0.01468,-0.01549
183.18,0.35698,-0.01234,-0.00285
183.19,0.35289,-0.00592,0.00688
183.2,0.3488,0.0005,0.0166
183.21,0.3954,0.0101,0.003
183.22,0.38685,-0.01965,-0.0042
183.23,0.34342,-0.03338,0.0168
183.24,0.38476,-0.03199,0.03485
183.25,0.40428,-0.04525,0.02787
183.26,0.39529,-0.01252,0.01863
183.27,0.38784,0.01219,0.02212
183.28,0.36647,0.00369,0.02861
183.29,0.12718,0.0091,0.09326
183.3,0.26249,0.0022,0.04733
183.31,0.30429,-0.0134,0.03506
183.32,0.34054,-0.0313,0.02653
183.33,0.36997,-0.0159,0.01567
183.34,0.36769,-0.03465,0.00053
183.35,0.37794,-0.03673,-0.00394
183.36,0.37997,-0.02766,-0.00917
183.37,0.39548,-0.01128,-0.01023
183.38,0.38719,-0.01724,-0.00746
183.39,0.39834,-0.03587,-0.00308
183.4,0.4095,-0.0545,0.0013
183.41,0.416,-0.0439,0.0044
183.42,0.4261,-0.02115,-0.0034
183.43,0.4402,-0.02078,-0.01355
183.44,0.43595,-0.03404,-0.02527
183.45,0.43778,-0.03862,-0.03503
183.46,0.4396,-0.0432,-0.0448
183.47,0.4194,-0.0218,-0.0434
183.48,0.4128,-0.0365,-0.0378
183.49,0.3982,-0.0241,-0.03435
183.5,0.3993,-0.02045,-0.03053
183.51,0.425,-0.01953,-0.02712
183.52,0.41815,-0.01861,-0.02781
183.53,0.42318,-0.03886,-0.02391
183.54,0.43964,-0.04458,-0.0245
183.55,0.4561,-0.0503,-0.0251
183.56,0.44175,-0.02075,-0.02705
183.57,0.42952,-0.02567,-0.02113
183.58,0.42491,-0.04643,-0.01241
183.59,0.4242,-0.04627,-0.0049
183.6,0.4312,-0.04478,-0.0052
183.61,0.4378,-0.03864,-0.0072
183.62,0.4444,-0.0325,-0.0092
183.63,0.43595,-0.02395,-0.00845
183.64,0.43397,-0.02042,-0.01388
183.65,0.432,-0.0169,-0.0193
183.66,0.42165,-0.0297,-0.02515
183.67,0.44283,-0.0167,-0.02252
183.68,0.464,-0.0037,-0.0199
183.69,0.4532,-0.00505,-0.0244
183.7,0.45375,-0.00512,-0.027
183.71,0.44742,-0.00076,-0.0308
183.72,0.44946,0.00242,-0.03135
183.73,0.43743,0.00411,-0.02958
183.74,0.42241,0.0138,-0.02959
183.75,0.44595,0.01065,-0.03039
183.76,0.44843,-0.00047,-0.03324
183.77,0.44361,-0.00368,-0.03902
183.78,0.44046,-0.01799,-0.03996
183.79,0.43243,-0.01444,-0.03868
183.8,0.42077,-0.02032,-0.03494
183.81,0.43158,-0.01846,-0.03057
183.82,0.43089,-0.01303,-0.03163
183.83,0.42569,-0.01181,-0.03052
183.84,0.41435,-0.0034,-0.03406
183.85,0.403,0.005,-0.0376
183.86,0.4155,-0.0015,-0.0394
183.87,0.4226,0.0002,-0.04135
183.88,0.4297,0.0019,-0.0433
183.89,0.42575,0.0038,-0.03695
183.9,0.43602,-0.00215,-0.03737
183.91,0.4463,-0.0081,-0.0378
183.92,0.4443,-0.00575,-0.04595
183.93,0.44945,-0.01238,-0.05063
183.94,0.44868,-0.01364,-0.04497
183.95,0.44799,-0.00102,-0.04429
183.96,0.4473,0.0116,-0.0436
183.97,0.4438,0.0021,-0.034
183.98,0.4403,-0.0074,-0.0244
183.99,0.41335,-0.0131,-0.0148
184.0,0.39763,-0.0113,-0.0047
184.01,0.39352,0.01405,-0.0018
184.02,0.40016,0.03922,-0.00515
184.03,0.37838,0.02981,-0.01197
184.04,0.37384,0.01336,-0.01418
184.05,0.37962,-0.00802,-0.01819
184.06,0.36981,-0.01366,-0.01775
184.07,0.37691,-0.02003,-0.01588
184.08,0.39365,-0.04372,-0.01939
184.09,0.38298,-0.04296,-0.0228
184.1,0.36734,-0.01993,-0.0197
184.11,0.38757,-0.01552,-0.0201
184.12,0.37509,-0.04776,-0.0207
184.13,0.36169,-0.04633,-0.0212
184.14,0.3451,-0.04702,-0.023
184.15,0.34975,-0.03191,-0.02615
184.16,0.3544,-0.0168,-0.0293
184.17,0.33025,-0.0154,-0.0274
184.18,0.34587,-0.0208,-0.0307
184.19,0.34634,-0.01125,-0.03545
184.2,0.38347,0.01758,-0.03648
184.21,0.39588,0.01214,-0.04314
184.22,0.4083,0.0067,-0.0498
184.23,0.3632,-0.00635,-0.0195
184.24,0.3715,-0.02098,0.0014
184.25,0.38505,-0.04629,0.00805
184.26,0.3986,-0.0716,0.0147
184.27,0.40765,-0.0292,-0.0106
184.28,0.43568,-0.02955,-0.03135
184.29,0.42009,-0.03928,-0.04308
184.3,0.38304,-0.05069,-0.04564
184.31,0.34252,-0.08444,-0.03007
184.32,0.302,-0.1182,-0.0145
184.33,0.3477,-0.0813,-0.0067
184.34,0.3934,-0.0444,0.0011
184.35,0.4397,-0.0263,-0.0215
184.36,0.42975,-0.0269,-0.02915
184.37,0.40753,-0.0363,-0.03922
184.38,0.38006,-0.04515,-0.04111
184.39,0.37398,-0.06112,-0.0347
184.4,0.37759,-0.07906,-0.0294
184.41,0.3812,-0.097,-0.0241
184.42,0.3798,-0.06215,-0.0273
184.43,0.367,-0.03547,-0.0263
184.44,0.3625,-0.03664,-0.02045
184.45,0.36295,-0.02962,-0.01477
184.46,0.34732,-0.05571,-0.01254
184.47,0.35776,-0.07766,-0.00302
184.48,0.37063,-0.07858,0.00049
184.49,0.39657,-0.07514,-0.00706
184.5,0.4225,-0.0717,-0.0146
184.51,0.383,-0.0714,-0.026
184.52,0.3904,-0.05375,-0.0117
184.53,0.3978,-0.0361,0.0026
184.54,0.4623,-0.0754,-0.0142
184.55,0.42235,-0.07055,-0.01685
184.56,0.40397,-0.06573,-0.01477
184.57,0.40619,-0.05976,-0.01393
184.58,0.4084,-0.0538,-0.0131
184.59,0.3729,-0.041,-0.0126
184.6,0.39315,-0.0523,-0.014
184.61,0.40673,-0.0494,-0.01935
184.62,0.39687,-0.04965,-0.01663
184.63,0.40419,-0.06092,-0.00216
184.64,0.4115,-0.0722,0.0123
184.65,0.4443,-0.0713,0.0063
184.66,0.4488,-0.048,-0.0054
184.67,0.4378,-0.04805,-0.01635
184.68,0.43645,-0.04743,-0.02867
184.69,0.42238,-0.05711,-0.03279
184.7,0.40949,-0.0427,-0.0329
184.71,0.4098,-0.0233,-0.03125
184.72,0.37095,-0.01995,-0.01802
184.73,0.39328,-0.04777,-0.00626
184.74,0.37579,-0.02844,-0.00393
184.75,0.35715,-0.03507,0.00719
184.76,0.36657,-0.05838,0.01589
184.77,0.41414,-0.07779,0.0087
184.78,0.40482,-0.08139,-0.0076
184.79,0.39716,-0.06985,-0.0195
184.8,0.38493,-0.04767,-0.02315
184.81,0.38751,-0.04768,-0.02597
184.82,0.38545,-0.04454,-0.02604
184.83,0.37252,-0.04932,-0.02277
184.84,0.36891,-0.04331,-0.02334
184.85,0.37626,-0.06416,-0.02217
184.86,0.37618,-0.06573,-0.01824
184.87,0.36859,-0.08361,-0.01647
184.88,0.36314,-0.08066,-0.01239
184.89,0.37242,-0.05693,-0.00564
184.9,0.38351,-0.05947,-0.00172
184.91,0.3946,-0.062,0.0022
184.92,0.3718,-0.0906,0.005
184.93,0.3799,-0.0472,0.0056
184.94,0.3873,-0.05825,-0.00725
184.95,0.38385,-0.02678,-0.01247
184.96,0.37343,-0.00729,-0.01693
184.97,0.363,0.0122,-0.0214
184.98,0.3538,-0.00195,-0.01515
184.99,0.36335,-0.00688,-0.01752
185.0,0.3729,-0.0118,-0.0199
185.01,0.3816,-0.0098,-0.023
185.02,0.37925,-0.00055,-0.02065
185.03,0.38932,0.00913,-0.02548
185.04,0.39891,0.02132,-0.02924
185.05,0.38816,0.02766,-0.02982
185.06,0.37388,0.02533,-0.02486
185.07,0.38839,-0.00759,-0.01903
185.08,0.38004,0.0009,-0.01446
185.09,0.3717,0.0094,-0.0099
185.1,0.39205,-0.0159,-0.0045
185.11,0.37982,-0.04575,-0.0057
185.12,0.36011,-0.04767,-0.0023
185.13,0.36545,-0.05358,0.0005
185.14,0.36833,-0.05774,0.0037
185.15,0.36147,-0.03937,0.01725
185.16,0.35874,-0.03998,0.02348
185.17,0.38087,-0.06139,0.02269
185.18,0.36979,-0.075,0.01914
185.19,0.3587,-0.0886,0.0156
185.2,0.3675,-0.0574,0.015
185.21,0.3711,-0.05485,-0.00065
185.22,0.3607,-0.06458,-0.00853
185.23,0.36285,-0.05964,-0.00491
185.24,0.38817,-0.04582,-0.01895
185.25,0.38564,-0.02241,-0.03158
185.26,0.37577,-0.0308,-0.02874
185.27,0.39694,0.00445,-0.02807
185.28,0.38817,0.03087,-0.02518
185.29,0.41393,0.02434,-0.02079
185.3,0.4397,0.0178,-0.0164
185.31,0.43625,0.0252,-0.022
185.32,0.41963,0.03255,-0.02755
185.33,0.19301,0.02383,0.02537
185.34,0.31395,0.01222,-0.00942
185.35,-0.12308,0.02206,0.09234
185.36,0.14936,-0.00802,0.01937
185.37,0.29113,0.00569,-0.01277
185.38,0.34412,0.00414,-0.02143
185.39,0.36321,0.02577,-0.03046
185.4,0.3744,0.02363,-0.02808
185.41,0.3741,0.00052,-0.03489
185.42,0.3738,-0.0226,-0.0417
185.43,0.35975,0.01845,-0.0359
185.44,0.34173,0.02593,-0.0287
185.45,0.30112,0.04971,-0.0091
185.46,0.30046,0.04395,0.0066
185.47,0.31773,0.04113,0.019
185.48,0.30502,0.04022,0.02985
185.49,0.29946,0.04051,0.03607
185.5,0.31663,0.0082,0.03513
185.51,0.33552,0.01175,0.03317
185.52,0.31756,0.01747,0.02853
185.53,0.31448,0.01818,0.02171
185.54,0.30644,0.02394,0.0206
185.55,0.31012,0.01287,0.01805
185.56,0.30691,0.01403,0.01528
185.57,0.3037,0.0152,0.0125
185.58,0.2895,0.01845,0.00905
185.59,0.2959,0.02842,0.01503
185.6,0.26545,0.03131,0.02352
185.61,0.29292,0.0267,0.03206
185.62,0.33316,0.0358,0.02808
185.63,0.34433,0.00955,0.01724
185.64,0.10602,0.00857,0.06852
185.65,0.21566,-0.05572,0.02631
185.66,0.26013,-0.06031,0.00705
185.67,0.25551,-0.0376,0.00728
185.68,0.2559,-0.00045,0.01119
185.69,0.2835,0.01148,0.01794
185.7,0.3111,0.0234,0.0247
185.71,0.2962,0.0266,0.0262
185.72,0.3385,0.0323,0.03095
185.73,0.3551,0.02375,0.03127
185.74,0.35325,0.02488,0.02504
185.75,0.33942,0.02114,0.02367
185.76,0.31751,0.01237,0.01563
185.77,0.29146,0.00898,0.00542
185.78,0.32058,0.01459,1e-05
185.79,0.34269,0.00965,-0.00555
185.8,0.37545,0.00628,-0.01392
185.81,0.37682,-0.00696,-0.02531
185.82,0.38781,-0.01458,-0.03366
185.83,0.3814,-0.02814,-0.03573
185.84,0.394,-0.06797,-0.02576
185.85,0.4218,-0.05294,-0.01723
185.86,0.40945,-0.02962,-0.01361
185.87,0.40858,-0.00961,0.00189
185.88,0.42374,-0.0181,0.00959
185.89,0.4389,-0.0266,0.0173
185.9,0.42795,-0.02,0.0086
185.91,0.42228,-0.02675,-5e-05
185.92,0.42209,-0.02602,-0.00467
185.93,0.424,-0.03306,-0.00708
185.94,0.4259,-0.0401,-0.0095
185.95,0.4228,-0.0371,-0.0087
185.96,0.40945,-0.05305,-0.00735
185.97,0.42332,-0.03968,-0.01152
185.98,0.42141,-0.04654,-0.01171
185.99,0.43905,-0.04537,-0.01045
186.0,0.44283,-0.03359,-0.01093
186.01,0.42936,-0.02965,-0.01672
186.02,0.42393,-0.02862,-0.02031
186.03,0.41336,-0.02891,-0.02021
186.04,0.40533,-0.0262,-0.0217
186.05,0.42477,-0.01935,-0.01645
186.06,0.42063,-0.02268,-0.02463
186.07,0.40462,-0.02449,-0.01541
186.08,0.42216,-0.01235,-0.02135
186.09,0.41473,-0.01333,-0.02898
186.1,0.41176,-0.02122,-0.02674
186.11,0.39608,-0.04451,-0.02262
186.12,0.40204,-0.03476,-0.01431
186.13,0.41527,-0.04078,-0.00881
186.14,0.4285,-0.0468,-0.0033
186.15,0.41685,-0.0432,-0.0111
186.16,0.41442,-0.02875,-0.0153
186.17,0.412,-0.0143,-0.0195
186.18,0.4151,-0.0423,-0.0241
186.19,0.42705,-0.0471,-0.0106
186.2,0.43283,-0.0312,-0.0094
186.21,0.42161,-0.0387,-0.00895
186.22,0.4104,-0.0462,-0.0085
186.23,0.4225,-0.0269,-0.0121
186.24,0.43005,-0.0264,-0.014
186.25,0.43632,-0.02885,-0.013
186.26,0.43716,-0.02803,-0.01375
186.27,0.44038,-0.04736,-0.01292
186.28,0.44624,-0.05093,-0.02241
186.29,0.47177,-0.05377,-0.0252
186.3,0.42824,-0.03088,-0.0324
186.31,0.41602,-0.01994,-0.03175
186.32,0.41686,-0.02862,-0.03138
186.33,0.41558,-0.02611,-0.03099
186.34,0.42049,-0.03456,-0.03445
186.35,0.42579,-0.03703,-0.03603
186.36,0.41695,-0.02857,-0.03786
186.37,0.40192,-0.02489,-0.03873
186.38,0.40791,-0.02434,-0.03642
186.39,0.39555,-0.02902,-0.03331
186.4,0.38677,-0.02776,-0.02771
186.41,0.40848,-0.02258,-0.0199
186.42,0.41679,-0.02224,-0.01365
186.43,0.42834,-0.02182,-0.01957
186.44,0.42352,-0.00566,-0.01793
186.45,0.42006,-0.00308,-0.01182
186.46,0.42228,-0.00144,-0.00806
186.47,0.44424,-0.00557,-0.01253
186.48,0.43522,-0.00394,-0.02437
186.49,0.41276,-0.01587,-0.02574
186.5,0.39263,-0.01133,-0.01882
186.51,0.41217,-0.01222,-0.01001
186.52,0.4317,-0.0131,-0.0012
186.53,0.4332,-0.0591,-0.0058
186.54,0.43695,-0.05195,-0.0089
186.55,0.4407,-0.0448,-0.012
186.56,0.4058,-0.0358,-0.0162
186.57,0.4304,0.00135,-0.00565
186.58,0.4325,-0.00573,-0.00602
186.59,0.4346,-0.0128,-0.0064
186.6,0.4541,-0.0335,-0.0121
186.61,0.44395,-0.02075,-0.00855
186.62,0.44268,-0.02287,-0.00808
186.63,0.43594,-0.02244,-0.01229
186.64,0.43357,-0.01017,-0.01375
186.65,0.42824,-0.01799,-0.01657
186.66,0.43022,-0.00819,-0.01974
186.67,0.42136,0.00351,-0.02267
186.68,0.43253,-0.00164,-0.03188
186.69,0.41352,-0.00592,-0.03064
186.7,0.41181,0.00204,-0.03272
186.71,0.4208,-0.01118,-0.03361
186.72,0.41825,-0.00884,-0.03345
186.73,0.41792,-0.01047,-0.03988
186.74,0.38696,-0.02249,-0.04094
186.75,0.39573,-0.01214,-0.04407
186.76,0.39416,0.00433,-0.04333
186.77,0.39698,-0.00324,-0.04022
186.78,0.41474,-0.01662,-0.03971
186.79,0.41352,-0.03831,-0.04371
186.8,0.40896,-0.03175,-0.03981
186.81,0.41868,-0.02088,-0.03625
186.82,0.4284,-0.01,-0.0327
186.83,0.4226,-0.0159,-0.0275
186.84,0.4163,-0.01705,-0.0195
186.85,0.41325,-0.01117,-0.0158
186.86,0.41948,-0.00388,-0.0165
186.87,0.39194,0.00651,-0.0136
186.88,0.39027,0.01675,-0.0072
186.89,0.40104,0.00263,-0.00535
186.9,0.40732,-0.00424,-0.00573
186.91,0.4136,-0.0111,-0.0061
186.92,0.4461,-0.0319,-0.0198
186.93,0.4372,-0.04615,-0.0332
186.94,0.4418,-0.03462,-0.0269
186.95,0.43275,-0.04081,-0.02045
186.96,0.19033,-0.0418,0.04308
186.97,0.30756,-0.0533,0.00674
186.98,0.36618,-0.05675,-0.01063
186.99,0.4248,-0.0602,-0.028
187.0,0.39835,-0.05405,-0.02115
187.01,0.40212,-0.04333,-0.01407
187.02,0.4059,-0.0326,-0.007
187.03,0.40065,-0.0421,-0.0041
187.04,0.40297,-0.0497,-0.00415
187.05,0.64258,-0.04235,-0.06128
187.06,0.52114,-0.03152,-0.03349
187.07,0.46577,-0.03726,-0.0247
187.08,0.40563,-0.04953,-0.021
187.09,0.40812,-0.04621,-0.021
187.1,0.39961,-0.0216,-0.0226
187.11,0.40331,-0.03245,-0.02305
187.12,0.41346,-0.04038,-0.02863
187.13,0.41813,-0.03979,-0.03361
187.14,0.4228,-0.0392,-0.0386
187.15,0.4133,-0.0207,-0.0361
187.16,0.4038,-0.0022,-0.0336
187.17,0.3968,-0.0194,-0.02675
187.18,0.3995,-0.0108,-0.02372
187.19,0.4022,-0.0022,-0.0207
187.2,0.3935,0.0023,-0.01975
187.21,0.3849,-0.00215,-0.01227
187.22,0.41105,-0.01218,-0.01308
187.23,0.42518,-0.01024,-0.02214
187.24,0.42114,-0.03767,-0.02537
187.25,0.43422,-0.02363,-0.02624
187.26,0.43281,-0.03096,-0.02802
187.27,0.44355,-0.02823,-0.02851
187.28,0.43448,-0.03896,-0.02921
187.29,0.42529,-0.03793,-0.02601
187.3,0.42834,-0.04111,-0.02386
187.31,0.4314,-0.0443,-0.0217
187.32,0.4383,-0.02995,-0.0116
187.33,0.4365,-0.02223,-0.0016
187.34,0.44615,-0.02176,0.0021
187.35,0.4558,-0.0213,0.0058
187.36,0.4328,-0.0219,-0.0088
187.37,0.4534,-0.03425,-0.00695
187.38,0.4503,-0.02892,-0.01058
187.39,0.44895,-0.03036,-0.01164
187.4,0.44717,-0.03868,-0.01272
187.41,0.4454,-0.047,-0.0138
187.42,0.4666,-0.0456,-0.0236
187.43,0.46705,-0.03635,-0.0351
187.44,0.43507,-0.03632,-0.04025
187.45,0.43358,-0.03281,-0.04093
187.46,0.4321,-0.0293,-0.0416
187.47,0.4349,-0.0408,-0.0459
187.48,0.44675,-0.0392,-0.0456
187.49,0.43617,-0.0511,-0.04305
187.5,0.44429,-0.05505,-0.05022
187.51,0.44544,-0.05307,-0.05601
187.52,0.41147,-0.01849,-0.05396
187.53,0.3775,0.0161,-0.0519
187.54,0.3927,-0.0621,-0.0353
187.55,0.4142,-0.04335,-0.03785
187.56,0.40945,-0.03742,-0.04108
187.57,0.41182,-0.03791,-0.04624
187.58,0.39091,-0.01876,-0.04557
187.59,0.39405,-0.01873,-0.03998
187.6,0.38872,-0.01881,-0.03424
187.61,0.39986,-0.03481,-0.02822
187.62,0.39443,-0.03685,-0.01871
187.63,0.40092,-0.02758,-0.0216
187.64,0.40921,-0.03604,-0.0258
187.65,0.40731,-0.02937,-0.0293
187.66,0.39786,-0.01363,-0.0239
187.67,0.41493,-0.01686,-0.0182
187.68,0.42026,-0.01788,-0.022
187.69,0.42073,-0.02874,-0.02635
187.7,0.41872,-0.03957,-0.02157
187.71,0.42606,-0.02799,-0.02284
187.72,0.42633,-0.02455,-0.02657
187.73,0.42041,-0.02622,-0.02513
187.74,0.41451,-0.02791,-0.01967
187.75,0.42566,-0.02831,-0.01643
187.76,0.42538,-0.031,-0.01386
187.77,0.4251,-0.0337,-0.0113
187.78,0.4229,-0.0196,-0.0239
187.79,0.41805,-0.0116,-0.02095
187.8,0.41068,-0.0222,-0.01657
187.81,0.41369,-0.0316,-0.01524
187.82,0.4048,-0.01655,-0.01527
187.83,0.40045,-0.03277,-0.01289
187.84,0.41387,-0.04709,-0.01069
187.85,0.42063,-0.04419,-0.01359
187.86,0.42772,-0.04045,-0.01624
187.87,0.4348,-0.0367,-0.0189
187.88,0.4219,-0.03195,-0.02055
187.89,0.4227,-0.01137,-0.01957
187.9,0.4292,-0.00818,-0.02159
187.91,0.41145,-0.03914,-0.01675
187.92,0.41002,-0.03982,-0.01128
187.93,0.42301,-0.03136,-0.00809
187.94,0.436,-0.0229,-0.0049
187.95,0.42465,-0.00165,-0.0146
187.96,0.38908,-0.01147,-0.01665
187.97,0.3535,-0.0213,-0.0187
187.98,0.3685,5e-05,-0.00915
187.99,0.3836,0.00582,-0.00803
188.0,0.38945,-0.00399,-0.00962
188.01,0.37998,-0.00864,-0.01931
188.02,0.38324,-0.00952,-0.02461
188.03,0.3865,-0.0104,-0.0299
188.04,0.3774,0.0001,-0.03155
188.05,0.3776,0.0096,-0.02917
188.06,0.381,0.01455,-0.02679
188.07,0.39965,0.01402,-0.0259
188.08,0.38903,0.01826,-0.02385
188.09,0.38772,0.02518,-0.01533
188.1,0.3864,0.0321,-0.0068
188.11,0.3969,0.0295,-0.0066
188.12,0.385,0.0435,-0.0205
188.13,0.3818,0.0001,-0.0271
188.14,0.3856,0.0099,-0.0283
188.15,0.3715,0.01905,-0.02615
188.16,0.37895,0.02183,-0.02602
188.17,0.36808,-9e-05,-0.02846
188.18,0.35424,-0.00019,-0.01773
188.19,0.3404,-0.0003,-0.007
188.2,0.3749,-0.0138,-0.017
188.21,0.3376,0.0123,-0.0055
188.22,0.35555,0.0112,-0.0099
188.23,0.34747,0.01835,-0.01475
188.24,0.35098,0.02148,-0.01682
188.25,0.36404,0.01464,-0.01746
188.26,0.3771,0.0078,-0.0181
188.27,0.38855,0.0289,-0.0267
188.28,0.35287,0.0349,-0.026
188.29,0.33783,0.0249,-0.00665
188.3,0.34286,0.0032,0.01178
188.31,0.32363,-0.01665,0.02229
188.32,0.33181,-0.03188,0.0308
188.33,0.3363,-0.02969,0.0325
188.34,0.3408,-0.0275,0.0342
188.35,0.353,-0.0097,0.0246
188.36,0.3478,-0.01595,0.0042
188.37,0.3456,0.01473,-0.00395
188.38,0.36535,0.00062,0.00092
188.39,0.37533,-0.01879,0.00836
188.4,0.38296,-0.03164,0.00838
188.41,0.38918,-0.03097,0.01179
188.42,0.39874,-0.02599,0.01129
188.43,0.39022,-0.03245,0.00675
188.44,0.3817,-0.0389,0.0022
188.45,0.4078,-0.013,-0.0086
188.46,0.39945,-0.0296,-0.0169
188.47,0.38903,-0.0303,-0.0213
188.48,0.37987,-0.0211,-0.0276
188.49,0.36128,-0.00305,-0.03
188.5,0.35904,0.00147,-0.0282
188.51,0.35222,0.00558,-0.01895
188.52,0.32646,0.01634,-0.00398
188.53,0.34678,0.04112,0.00821
188.54,0.35594,0.04111,0.01366
188.55,0.34862,0.02231,0.02168
188.56,0.34776,-0.00514,0.02659
188.57,0.36138,-0.01122,0.0264
188.58,0.35859,-0.00806,0.02165
188.59,0.37779,-0.02713,0.01482
188.6,0.397,-0.0462,0.008
188.61,0.38935,-0.04665,-0.00125
