Time,RAW_U,RAW_V,RAW_W
155.33,0.4213,-0.0355,-0.018
155.34,0.3773,-0.0298,-0.0144
155.35,0.4013,-0.0432,-0.0159
155.36,0.4078,-0.0227,-0.0081
155.37,0.4545,-0.0268,-0.0116
155.38,0.4366,-0.0299,-0.0187
155.39,0.4253,-0.0177,-0.0192
155.4,0.3896,-0.014,-0.0192
155.41,0.4654,-0.0338,-0.0078
155.42,0.4605,-0.0721,0.0058
155.43,0.4788,-0.0427,0.01
155.44,0.4639,-0.032,0.0009
155.45,0.4627,-0.0139,-0.0076
155.46,0.4309,-0.0305,-0.0036
155.47,0.4633,-0.0244,-0.0006
155.48,0.437,-0.0345,0.0041
155.49,0.446,-0.037,-0.0025
155.5,0.4421,-0.043,-0.0048
155.51,0.4106,-0.0474,-0.0051
155.52,0.4245,-0.0223,0.0043
155.53,0.4698,-0.0182,0.0027
155.54,0.4692,0.0067,-0.0078
155.55,0.4203,0.0206,-0.0223
155.56,0.4468,0.0057,-0.0118
155.57,0.4395,0.0026,-0.0169
155.58,0.4563,-0.0159,-0.0126
155.59,0.4676,-0.0116,-0.0212
155.6,0.456,-0.0099,-0.0243
155.61,0.4444,-0.0082,-0.0274
155.62,0.433,0.0114,-0.0159
155.63,0.4442,0.0046,-0.0191
155.64,0.4375,-0.0093,-0.0305
155.65,0.4359,0.0105,-0.0383
155.66,0.4349,-0.0025,-0.0268
155.67,0.44835,-0.00685,-0.02585
155.68,0.4618,-0.0112,-0.0249
155.69,0.459,0.0087,-0.0317
155.7,0.4601,0.0046,-0.0139
155.71,0.4591,-0.0047,-0.013
155.72,0.4561,-0.0182,-0.0101
155.73,0.46245,-0.0231,-0.0152
155.74,0.4688,-0.028,-0.0203
155.75,0.4146,-0.0291,-0.011
155.76,0.44,0.0086,-0.0073
155.77,0.4452,-0.0027,-0.0072
155.78,0.4486,-0.0147,-0.0085
155.79,0.468,-0.0155,-0.0164
155.8,0.4706,-0.0109,-0.0197
155.81,0.4473,0.0006,-0.0237
155.82,0.464,-0.0447,-0.0322
155.83,0.4405,-0.016,-0.028
155.84,0.4821,-0.0412,-0.0229
155.85,0.426,-0.0545,-0.0312
155.86,0.4509,0.0051,-0.0329
155.87,0.4519,-0.0168,-0.0314
155.88,0.4417,-0.0187,-0.0406
155.89,0.4246,-0.0386,-0.0362
155.9,0.4504,-0.0012,-0.0447
155.91,0.3802,0.0034,-0.0224
155.92,0.4279,0.0167,-0.0114
155.93,0.46615,-0.0085,-0.0039
155.94,0.5044,-0.0337,0.0036
155.95,0.4823,-0.0231,-0.0185
155.96,0.4644,-0.0288,-0.0244
155.97,0.4483,0.0043,-0.0296
155.98,0.4312,-0.0027,-0.0104
155.99,0.4289,0.0057,-0.0032
156.0,0.5114,0.0336,-0.0108
156.01,0.4622,-0.0192,-0.0357
156.02,0.4147,-0.0415,-0.0354
156.03,0.4194,-0.04,-0.037
156.04,0.3703,-0.0479,-0.0322
156.05,0.4036,-0.0591,-0.0381
156.06,0.4242,-0.0587,-0.0335
156.07,0.4169,-0.0652,-0.0283
156.08,0.42095,-0.0541,-0.0326
156.09,0.425,-0.043,-0.0369
156.1,0.4294,-0.0162,-0.0191
156.11,0.4807,-0.028,-0.0151
156.12,0.4701,-0.0368,-0.028
156.13,0.4112,-0.0101,-0.0211
156.14,0.4428,-0.0314,-0.0278
156.15,0.4559,-0.0135,-0.0222
156.16,0.4594,-0.0125,-0.0257
156.17,0.4656,-0.0124,-0.01645
156.18,0.4718,-0.0123,-0.0072
156.19,0.494,-0.0416,-0.0126
156.2,0.4602,-0.0241,-0.0255
156.21,0.4361,-0.0312,-0.0335
156.22,0.427,-0.014,-0.02355
156.23,0.4179,0.0032,-0.0136
156.24,0.3624,-0.0366,-0.0036
156.25,0.437,-0.0536,-0.0028
156.26,0.434,-0.0621,-0.0063
156.27,0.4281,-0.0642,-0.0012
156.28,0.4077,-0.0511,0.0099
156.29,0.4117,-0.0422,0.0129
156.3,0.4321,-0.0653,0.0089
156.31,0.4419,-0.0805,-0.0057
156.32,0.4102,-0.0887,-0.0204
156.33,0.383,-0.0484,-0.0166
156.34,0.3739,-0.0289,-0.0145
156.35,0.4413,-0.028,-0.0317
156.36,0.4311,-0.0241,-0.0357
156.37,0.4429,-0.0385,-0.043
156.38,0.4155,-0.0334,-0.0409
156.39,0.4167,-0.0411,-0.035
156.4,0.4171,-0.0217,-0.0299
156.41,0.3927,-0.0107,-0.0138
156.42,0.4054,-0.0169,-0.0148
156.43,0.4138,-0.0282,-0.0162
156.44,0.385,-0.038,-0.0058
156.45,0.4296,-0.0421,-0.0121
156.46,0.3959,-0.0508,-0.0165
156.47,0.3843,-0.0243,-0.0049
156.48,0.4384,-0.0515,0.0001
156.49,0.4303,-0.0499,0.0019
156.5,0.4162,-0.0248,-0.0113
156.51,0.3987,-0.024,-0.01
156.52,0.4247,-0.0361,-0.0077
156.53,0.4265,-0.083,-0.0042
156.54,0.43365,-0.0617,-0.0048
156.55,0.4408,-0.0404,-0.0054
156.56,0.4148,-0.0115,-0.0083
156.57,0.3774,-0.0296,-0.0273
156.58,0.4268,-0.0259,-0.0321
156.59,0.4056,-0.001,-0.0325
156.6,0.3479,-0.0492,-0.0218
156.61,0.4444,-0.0633,-0.0047
156.62,0.4456,-0.067,-0.0103
156.63,0.4362,-0.0327,-0.0101
156.64,0.4146,-0.0826,-0.0002
156.65,0.44,-0.071,-0.002
156.66,0.4258,-0.023,-0.0034
156.67,0.4087,-0.0121,-0.00485
156.68,0.3916,-0.0012,-0.0063
156.69,0.4035,0.005,-0.0097
156.7,0.4052,0.0032,-0.0225
156.71,0.3981,-0.028,-0.0263
156.72,0.3945,-0.0272,-0.0278
156.73,0.40245,-0.03155,-0.0245
156.74,0.4104,-0.0359,-0.0212
156.75,0.435,-0.0232,-0.0184
156.76,0.4329,-0.0296,-0.0309
156.77,0.4215,-0.0116,-0.0331
156.78,0.4101,0.0064,-0.0353
156.79,0.4069,-0.0231,-0.0384
156.8,0.43095,-0.03045,-0.038
156.81,0.455,-0.0378,-0.0376
156.82,0.4535,-0.0326,-0.0346
156.83,0.4463,-0.04115,-0.02755
156.84,0.4304,-0.03843,-0.02708
156.85,0.4145,-0.0357,-0.0266
156.86,0.4511,-0.0476,-0.0318
156.87,0.4224,-0.0269,-0.0346
156.88,0.4545,-0.0179,-0.0305
156.89,0.4531,-0.052,-0.0359
156.9,0.4314,-0.0315,-0.0285
156.91,0.4523,-0.0269,-0.0339
156.92,0.4406,-0.0421,-0.0453
156.93,0.4024,-0.0345,-0.033
156.94,0.4378,-0.0449,-0.0111
156.95,0.4219,-0.034,-0.0109
156.96,0.3938,-0.0198,0.0102
156.97,0.4733,-0.0003,-0.0183
156.98,0.3956,0.009,-0.0362
156.99,0.4065,-0.0007,-0.0395
157.0,0.3996,-0.0169,-0.0402
157.01,0.3529,0.0017,-0.0222
157.02,0.3763,-0.0073,-0.0197
157.03,0.3286,-0.0042,0.0036
157.04,0.3962,0.0096,0.0111
157.05,0.3849,0.0587,-0.0002
157.06,0.3311,-0.0618,-0.003
157.07,0.349,0.0009,0.0123
157.08,0.4352,0.0233,-0.0094
157.09,0.3869,0.0139,-0.0281
157.1,0.3943,0.0002,-0.034
157.11,0.3963,0.0076,-0.0212
157.12,0.4238,-0.0308,-0.0248
157.13,0.4205,-0.0196,-0.03
157.14,0.4182,-0.0088,-0.0391
157.15,0.4582,-0.038,-0.032
157.16,0.4105,-0.0121,-0.0448
157.17,0.4244,-0.0425,-0.0363
157.18,0.4121,-0.046,-0.0266
157.19,0.4278,-0.0213,-0.0214
157.2,0.4846,-0.0074,-0.0275
157.21,0.4379,-0.0015,-0.0419
157.22,0.3877,0.0125,-0.0284
157.23,0.4114,0.0324,-0.0153
157.24,0.4177,0.0039,-0.0156
157.25,0.407,0.0298,-0.0174
157.26,0.4035,-0.0403,-0.0002
157.27,0.3637,-0.0262,0.0039
157.28,0.4295,-0.0305,-0.0037
157.29,0.4579,0.0147,-0.0183
157.3,0.3874,-0.019,-0.0165
157.31,0.4306,0.0323,-0.0165
157.32,0.3918,0.01,-0.0138
157.33,0.4013,-0.0112,-0.0174
157.34,0.4092,-0.0295,-0.0097
157.35,0.4527,0.0067,-0.0188
157.36,0.4496,-0.0385,-0.0172
157.37,0.4948,-0.0167,-0.02
157.38,0.4413,-0.0252,-0.0366
157.39,0.4355,-0.0397,-0.0354
157.4,0.3889,-0.0223,-0.0258
157.41,0.3914,-0.0216,0.0024
157.42,0.4019,-0.0391,0.0018
157.43,0.3904,-0.0608,0.0035
157.44,0.4645,0.0123,-0.0005
157.45,0.9354,0.0241,-0.1011
157.46,0.4821,0.0225,-0.0152
157.47,0.425,0.0092,-0.0279
157.48,0.4636,-0.0072,-0.0184
157.49,0.4733,-0.0105,-0.0212
157.5,0.4679,-0.0127,-0.0388
157.51,0.4616,0.0157,-0.0415
157.52,0.463,0.0143,-0.0383
157.53,0.4642,-0.00095,-0.0349
157.54,0.4654,-0.0162,-0.0315
157.55,0.4507,0.0079,-0.0361
157.56,0.4416,-0.0013,-0.0306
157.57,0.4574,-0.0135,-0.0313
157.58,0.4648,0.0172,-0.0218
157.59,0.4605,0.0313,-0.0144
157.6,0.4633,0.0492,-0.0097
157.61,0.451,0.0329,-0.0112
157.62,0.4215,0.0245,-0.0065
157.63,0.4366,0.0376,-0.0039
157.64,0.4419,0.0547,-0.0043
157.65,0.4336,0.0594,0.0003
157.66,0.4263,0.0582,-0.0054
157.67,0.4269,0.037,-0.00055
157.68,0.4275,0.0158,0.0043
157.69,0.4071,0.0282,0.0098
157.7,0.4328,0.0191,-0.00295
157.71,0.4585,0.01,-0.0157
157.72,0.4552,-0.0234,-0.04
157.73,0.4493,-0.035,-0.0417
157.74,0.4491,-0.054,-0.0363
157.75,0.4554,-0.0691,-0.0441
157.76,0.452,-0.0594,-0.0414
157.77,0.3889,-0.0724,-0.0281
157.78,0.413,-0.0579,-0.0101
157.79,0.449,-0.0063,-0.004
157.8,0.4464,-0.0028,-0.0199
157.81,0.4364,-0.0771,-0.0107
157.82,0.4047,-0.0942,0.0003
157.83,0.39805,-0.05405,-0.0013
157.84,0.3914,-0.0139,-0.0029
157.85,0.4267,-0.071,-0.0145
157.86,0.3874,-0.0384,-0.0211
157.87,0.37,-0.0345,0.0058
157.88,0.3755,-0.0385,-0.0003
157.89,0.4181,-0.0164,-0.0321
157.9,0.3735,0.0149,-0.0251
157.91,0.3685,-0.0156,-0.0158
157.92,0.3539,0.0157,-0.0063
157.93,0.3799,-0.0536,0.0034
157.94,0.3996,-0.0158,0.0043
157.95,0.4207,-0.0083,-0.0068
157.96,0.416,-0.0472,-0.0091
157.97,0.428,0.0016,-0.0171
157.98,0.4326,-0.02,-0.0069
157.99,0.4384,-0.0772,-0.0065
158.0,0.4199,-0.04505,-0.0157
158.01,0.4014,-0.0129,-0.0249
158.02,0.4141,0.0007,-0.024
158.03,0.4268,0.0143,-0.0231
158.04,0.3971,0.0269,-0.0253
158.05,0.402,0.0069,-0.0307
158.06,0.39405,0.0067,-0.0321
158.07,0.3861,0.0065,-0.0335
158.08,0.38325,0.00685,-0.0285
158.09,0.3804,0.0072,-0.0235
158.1,0.3759,0.0269,-0.0229
158.11,0.3912,-0.0194,-0.0166
158.12,0.4087,-0.043,-0.0027
158.13,0.3773,-0.0124,-0.0104
158.14,0.4063,-0.0134,-0.0047
158.15,0.394,0.0067,-0.0026
158.16,0.441,-0.0162,-0.0069
158.17,0.3727,0.0112,-0.0181
158.18,0.3949,0.0164,-0.0207
158.19,0.3646,-0.0283,-0.0161
158.2,0.39075,-0.01515,-0.0225
158.21,0.4169,-0.002,-0.0289
158.22,0.3893,0.0046,-0.032
158.23,0.3963,-0.0153,-0.0119
158.24,0.4179,-0.0159,-0.0092
158.25,0.368,-0.0147,-0.0102
158.26,0.3644,-0.0383,-0.0013
158.27,0.3296,-0.0392,0.006
158.28,0.388,-0.0432,-0.0095
158.29,0.4044,-0.0465,-0.0204
158.3,0.4205,-0.0175,-0.0244
158.31,0.4475,-0.0354,-0.0369
158.32,0.4036,-0.0371,-0.0276
158.33,0.4281,-0.0391,-0.0449
158.34,0.3701,-0.0155,-0.0323
158.35,0.3731,-0.0205,-0.0296
158.36,0.3493,-0.0472,-0.0156
158.37,0.38605,-0.03505,-0.0035
158.38,0.4228,-0.0229,0.0086
158.39,0.4221,-0.0399,-0.0007
158.4,0.3967,-0.0497,-0.0056
158.41,0.4176,0.01,0.0015
158.42,0.4256,0.0065,-0.0227
158.43,0.4173,0.0176,-0.0303
158.44,0.41245,0.01305,-0.02725
158.45,0.39792,0.00303,-0.02857
158.46,0.3834,-0.007,-0.0299
158.47,0.3897,-0.0164,-0.0296
158.48,0.3955,-0.0175,-0.0163
158.49,0.4077,-0.0213,-0.0125
158.5,0.4199,-0.0251,-0.0087
158.51,0.3872,-0.018,-0.0086
158.52,0.4181,-0.0483,-0.0258
158.53,0.4187,-0.058,-0.0287
158.54,0.3711,-0.0402,-0.0267
158.55,0.3816,-0.0494,-0.0284
158.56,0.3464,-0.0634,-0.0044
158.57,0.4312,-0.0344,-0.0207
158.58,0.3828,-0.0543,-0.0367
158.59,0.3479,-0.0194,-0.0145
158.6,0.4023,-0.0537,0.0027
158.61,0.4323,-0.0069,-0.0019
158.62,0.4158,-0.0041,-0.0042
158.63,0.4386,0.0254,-0.006
158.64,0.4533,-0.0034,-0.036
158.65,0.4445,-0.0055,-0.0312
158.66,0.4308,0.0033,-0.0328
158.67,0.3852,-0.0132,-0.027
158.68,0.3963,-0.0143,-0.0202
158.69,0.4286,0.005,-0.0165
158.7,0.435,0.0167,-0.0166
158.71,0.446,0.0099,-0.0064
158.72,0.4587,0.0029,-0.0207
158.73,0.4082,-0.0059,-0.0167
158.74,0.4306,0.0084,-0.0068
158.75,0.414,0.0524,-0.0133
158.76,0.3955,-0.0046,-0.0146
158.77,0.4299,-0.1065,-0.0052
158.78,0.3942,-0.0772,-0.0011
158.79,0.3912,-0.033,-0.0047
158.8,0.4177,-0.0096,-0.0233
158.81,0.4327,-0.0289,-0.0344
158.82,0.4459,-0.0372,-0.0442
158.83,0.4389,-0.0203,-0.0376
158.84,0.4,0.0121,-0.025
158.85,0.4365,0.011,-0.0383
158.86,0.3683,0.0294,-0.0326
158.87,0.3586,0.0238,-0.0189
158.88,0.4502,-0.0346,-0.0047
158.89,0.4266,-0.0329,-0.0178
158.9,0.3674,-0.0438,-0.0155
158.91,0.3581,-0.0149,-0.0016
158.92,0.4061,-0.0791,-0.0043
158.93,0.3866,-0.0818,-0.0108
158.94,0.3838,-0.1003,-0.01365
158.95,0.381,-0.1188,-0.0165
158.96,0.3995,-0.054,-0.0081
158.97,0.4199,-0.0266,-0.0102
158.98,0.3834,0.0002,-0.0118
158.99,0.4003,0.0079,-0.0123
159.0,0.3862,0.0,-0.002
159.01,0.4533,0.009,-0.0266
159.02,0.4844,-0.0196,-0.0415
159.03,0.3955,-0.0223,-0.0239
159.04,0.3309,-0.0704,0.0052
159.05,0.4317,-0.0296,0.0005
159.06,0.448,-0.0295,-0.0145
159.07,0.4312,0.0086,-0.0183
159.08,0.4547,-0.0074,-0.0225
159.09,0.4467,-0.008,-0.04
159.1,0.4451,-0.02,-0.0396
159.11,0.3844,-0.0405,-0.0296
159.12,0.4461,-0.0374,-0.0275
159.13,0.4447,-0.0772,-0.0427
159.14,0.441,-0.0646,-0.0468
159.15,0.4566,-0.0297,-0.0529
159.16,0.4323,-0.0433,-0.0479
159.17,0.4091,-0.0663,-0.0383
159.18,0.4169,-0.0423,-0.0341
159.19,0.4414,-0.0355,-0.0388
159.2,0.4194,-0.0393,-0.0369
159.21,0.4389,-0.022,-0.0396
159.22,0.4238,-0.0235,-0.0435
159.23,0.3982,-0.0024,-0.0341
159.24,0.3921,-0.0498,-0.0265
159.25,0.4063,-0.03415,-0.0234
159.26,0.4205,-0.0185,-0.0203
159.27,0.3949,-0.0021,-0.019
159.28,0.4036,0.0015,-0.0228
159.29,0.4058,-0.005,-0.0265
159.3,0.3818,0.0043,-0.0138
159.31,0.4354,0.0039,-0.0146
159.32,0.343,-0.0178,-0.0097
159.33,0.3531,-0.0112,0.0004
159.34,0.3978,-0.0392,0.0027
159.35,0.4332,0.0049,-0.0039
159.36,0.4044,-0.0008,-0.028
159.37,0.3931,-0.0241,-0.0242
159.38,0.3909,-0.0641,-0.026
159.39,0.3642,-0.0664,-0.0219
159.4,0.3749,-0.0711,-0.0095
159.41,0.38505,-0.0867,-0.0055
159.42,0.3952,-0.1023,-0.0015
159.43,0.3684,-0.0408,-0.0037
159.44,0.3753,-0.0409,-0.0018
159.45,0.3864,-0.0466,-0.0093
159.46,0.4193,-0.0108,-0.0136
159.47,0.4193,-0.0194,-0.0256
159.48,0.3963,-0.0385,-0.0251
159.49,0.4203,-0.0218,-0.0313
159.5,0.3852,0.0124,-0.0277
159.51,0.4237,-0.0349,-0.0145
159.52,0.4302,0.0007,-0.017
159.53,0.426,0.016,-0.0241
159.54,0.3846,0.0202,-0.0248
159.55,0.4185,-0.0056,-0.021
159.56,0.4418,0.0098,-0.0189
159.57,0.4455,-0.0255,-0.0285
159.58,0.4196,-0.0057,-0.0366
159.59,0.40905,-0.0135,-0.02665
159.6,0.3985,-0.0213,-0.0167
159.61,0.3803,-0.0259,0.0013
159.62,0.3711,-0.0686,0.0238
159.63,0.4122,0.0325,0.0346
159.64,0.3836,-0.0118,0.037
159.65,0.3798,-0.0221,0.0328
159.66,0.40625,-0.0368,0.02365
159.67,0.4327,-0.0515,0.0145
159.68,0.4162,-0.0502,0.0132
159.69,0.415,-0.0213,0.0039
159.7,0.394,-0.0473,0.011
159.71,0.40885,-0.02115,0.00135
159.72,0.4237,0.005,-0.0083
159.73,0.4039,-0.0156,-0.0089
159.74,0.4182,-0.0242,-0.0012
159.75,0.42935,-0.0296,-0.0126
159.76,0.4405,-0.035,-0.024
159.77,0.4189,-0.026,-0.0249
159.78,0.429,-0.0289,-0.0287
159.79,0.4272,0.0244,-0.0274
159.8,0.4248,-0.0138,-0.0226
159.81,0.4159,-0.0087,-0.027
159.82,0.3784,0.0099,-0.0245
159.83,0.4115,-0.0002,-0.0247
159.84,0.4446,-0.0103,-0.0249
159.85,0.4503,-0.0386,-0.0201
159.86,0.4565,0.0108,-0.0246
159.87,0.4904,-0.0265,-0.0275
159.88,0.4758,-0.04165,-0.0244
159.89,0.4612,-0.0568,-0.0213
159.9,0.4624,-0.0296,-0.0246
159.91,0.4501,-0.0575,-0.0298
159.92,0.4331,-0.0235,-0.0305
159.93,0.4487,-0.0254,-0.0343
159.94,0.4644,-0.031,-0.0381
159.95,-0.0494,-0.0074,0.0985
159.96,0.4541,-0.0443,-0.0242
159.97,0.4726,-0.0622,-0.0126
159.98,0.4537,-0.0441,-0.0113
159.99,0.4301,-0.0355,-0.0038
160.0,0.43,-0.0219,-0.0132
160.01,0.4172,-0.0555,0.001
160.02,0.4458,0.0015,-0.0096
160.03,0.4332,-0.0036,-0.0099
160.04,0.4249,-0.0201,-0.0095
160.05,0.4583,-0.0293,-0.0087
160.06,0.4474,-0.0309,-0.0126
160.07,0.4486,-0.006,-0.009
160.08,0.4275,-0.037,0.0001
160.09,0.4672,-0.043,-0.0136
160.1,0.4332,-0.0182,-0.015
160.11,0.4471,-0.0116,-0.0255
160.12,0.4403,-0.01,-0.0246
160.13,0.4557,-0.0436,-0.0276
160.14,0.3983,-0.0486,-0.0237
160.15,0.4349,-0.0248,-0.0254
160.16,0.4872,-0.0591,-0.038
160.17,0.4081,-0.0553,-0.0432
160.18,0.4196,-0.0722,-0.0387
160.19,0.4409,-0.0374,-0.032
160.2,0.3878,-0.0716,-0.0222
160.21,0.4324,0.006,-0.0076
160.22,0.4173,-0.021,-0.0129
160.23,0.3856,-0.0129,-0.0073
160.24,0.4364,0.0041,-0.0094
160.25,0.433,0.0215,-0.0197
160.26,0.3903,0.0727,-0.0274
160.27,0.408,0.018,-0.0264
160.28,0.3977,0.0202,-0.0254
160.29,0.4263,0.0132,-0.02165
160.3,0.4549,0.0062,-0.0179
160.31,0.4288,0.00495,-0.01255
160.32,0.4027,0.0037,-0.0072
160.33,0.4409,0.0411,-0.0124
160.34,0.4385,0.0059,-0.0193
160.35,0.4648,0.0092,-0.0236
160.36,0.463,-0.0082,-0.0328
160.37,0.4254,-0.0062,-0.0302
160.38,0.4127,0.0059,-0.0242
160.39,0.4405,-0.0181,-0.0165
160.4,0.4275,0.0044,-0.0102
160.41,0.442,-0.0236,-0.0083
160.42,0.4406,-0.0039,-0.006
160.43,0.464,-0.055,-0.0144
160.44,0.45255,-0.0282,-0.01395
160.45,0.4411,-0.0014,-0.0135
160.46,0.4847,0.001,-0.0148
160.47,0.4513,-0.0346,-0.0164
160.48,-0.5442,-0.023,0.2473
160.49,-0.03805,-0.02445,0.12495
160.5,0.4681,-0.0259,0.0026
160.51,0.4734,-0.0265,-0.0111
160.52,0.4416,-0.0426,-0.0155
160.53,0.4777,-0.0106,-0.019
160.54,0.484,-0.0319,-0.0193
160.55,0.4729,-0.02335,-0.02635
160.56,0.4713,-0.02092,-0.03277
160.57,0.4697,-0.0185,-0.0392
160.58,0.4425,-0.0223,-0.0373
160.59,0.4504,-0.042,-0.0456
160.6,0.4505,-0.0505,-0.0333
160.61,0.4403,-0.0309,-0.0273
160.62,0.41,0.0036,-0.0251
160.63,0.4468,-0.0799,-0.0165
160.64,0.4207,-0.0501,-0.0111
160.65,0.3813,-0.0509,0.0044
160.66,0.4364,-0.0483,0.0016
160.67,0.4644,0.0208,-0.0144
160.68,0.406,-0.0583,-0.0228
160.69,0.4432,-0.0577,-0.0184
160.7,0.4314,-0.0348,-0.0241
160.71,0.43485,-0.0285,-0.0265
160.72,0.4383,-0.0222,-0.0289
160.73,0.4725,-0.0352,-0.0235
160.74,0.4272,-0.0589,-0.0339
160.75,0.422,-0.035,-0.0291
160.76,0.4016,-0.0394,-0.0237
160.77,0.4135,-0.0543,-0.0282
160.78,0.4543,-0.0285,-0.0271
160.79,0.4141,-0.0252,-0.0383
160.8,0.4216,-0.0262,-0.0376
160.81,0.361,-0.0063,-0.0278
160.82,0.3959,-0.016,-0.0156
160.83,0.4245,-0.012,-0.0139
160.84,0.43355,-0.01395,-0.02285
160.85,0.42893,-0.01713,-0.02098
160.86,0.4243,-0.0203,-0.0191
160.87,0.43775,-0.0324,-0.0131
160.88,0.43052,-0.0058,-0.01355
160.89,0.42466,-0.0009,-0.00892
160.9,0.4188,0.004,-0.0043
160.91,0.4417,-0.0052,-0.0028
160.92,0.4313,-0.0298,0.0014
160.93,0.4423,-0.0417,-0.0065
160.94,0.4304,-0.0297,-0.0116
160.95,0.4193,-0.0624,-0.0237
160.96,0.4064,-0.0214,-0.0232
160.97,0.405,-0.0169,-0.0268
160.98,0.3996,-0.0096,-0.0276
160.99,0.39855,-0.0102,-0.0191
161.0,0.3975,-0.0108,-0.0106
161.01,0.3938,0.0229,-0.0074
161.02,0.4146,-0.0129,-0.009
161.03,0.4017,-0.0089,-0.0131
161.04,0.3871,-0.0002,0.0043
161.05,0.4015,-0.0404,0.0035
161.06,0.4144,-0.0581,0.0057
161.07,0.418,-0.0147,-0.002
161.08,0.4072,-0.0319,-0.0103
161.09,0.384,-0.0559,-0.014
161.1,0.4138,-0.0669,-0.0096
161.11,0.4298,-0.0416,-0.0197
161.12,0.4094,-0.0408,-0.0185
161.13,0.3761,-0.025,-0.017
161.14,0.4154,-0.0569,-0.0124
161.15,0.4118,-0.0456,-0.0115
161.16,0.3677,-0.0293,-0.0235
161.17,0.4072,-0.0166,-0.0189
161.18,0.4177,-0.0136,-0.0256
161.19,0.4012,-0.015,-0.0313
161.2,0.4034,-0.0264,-0.0284
161.21,0.4331,-0.03,-0.0375
161.22,0.4069,0.0047,-0.0399
161.23,0.381,-0.0206,-0.0295
161.24,0.4399,-0.0522,-0.0274
161.25,0.4302,-0.0332,-0.019
161.26,0.3893,-0.0017,-0.0234
161.27,0.4179,-0.0149,-0.0352
161.28,0.4012,-0.0287,-0.0281
161.29,0.40875,-0.0315,-0.02575
161.3,0.4163,-0.0343,-0.0234
161.31,0.4155,-0.0136,-0.0197
161.32,0.4051,-0.0461,-0.0091
161.33,0.3963,-0.0415,-0.011
161.34,0.4137,-0.03535,-0.02635
161.35,0.4311,-0.0292,-0.0417
161.36,0.4129,-0.0039,-0.0462
161.37,0.3794,0.007,-0.0361
161.38,0.402,-0.0345,-0.0222
161.39,0.4161,-0.0283,-0.0213
161.4,0.4149,0.0022,-0.0168
161.41,0.4131,-0.0118,-0.0225
161.42,0.4092,-0.0048,-0.0235
161.43,0.4153,-0.0143,-0.029
161.44,0.41275,-0.00045,-0.02695
161.45,0.4102,0.0134,-0.0249
161.46,0.3792,-0.0234,-0.0241
161.47,0.4247,-0.0182,-0.0182
161.48,0.4223,-0.019,-0.0158
161.49,0.4005,-0.0064,-0.0128
161.5,0.4039,-0.0103,-0.0079
161.51,0.4263,-0.0073,-0.0108
161.52,0.4126,-0.0121,-0.0193
161.53,0.3709,-0.0331,-0.0187
161.54,0.3953,-0.0517,-0.0208
161.55,0.4197,-0.0703,-0.0229
161.56,0.386,-0.0306,-0.0138
161.57,0.364,-0.0277,-0.0107
161.58,0.3702,0.0002,-0.0049
161.59,0.4652,-0.034,-0.0102
161.6,0.4616,-0.04565,-0.01835
161.61,0.458,-0.0573,-0.0265
161.62,0.4451,-0.031,-0.0337
161.63,0.4034,-0.0271,-0.0295
161.64,0.3941,-0.0236,-0.0351
161.65,0.3927,-0.0216,-0.0321
161.66,0.3521,0.044,-0.018
161.67,0.4163,0.0301,-0.0267
161.68,0.4176,-0.0333,-0.045
161.69,0.4127,-0.0047,-0.0428
161.7,0.4018,0.0149,-0.0461
161.71,-0.5546,0.0182,0.2181
161.72,0.4394,-0.0108,-0.0475
161.73,0.4307,0.0048,-0.0433
161.74,-0.5891,-0.0502,0.213
161.75,0.4559,-0.017,-0.0287
161.76,0.4395,-0.0501,-0.0291
161.77,0.4397,-0.025,-0.0382
161.78,0.4121,-0.0121,-0.0377
161.79,0.463,-0.0345,-0.0269
161.8,0.4407,-0.0253,-0.033
161.81,0.4501,-0.0478,-0.0296
161.82,-0.6102,-0.0735,0.228
161.83,0.4581,-0.0493,-0.0176
161.84,0.4527,-0.0156,-0.0197
161.85,0.4543,-0.0008,-0.0178
161.86,0.4466,-0.0022,-0.0131
161.87,0.4284,-0.0081,-0.0269
161.88,0.4551,0.0168,-0.0258
161.89,0.4284,0.0395,-0.0394
161.9,0.4139,0.0496,-0.0376
161.91,0.4109,0.0427,-0.0398
161.92,0.4247,0.0237,-0.0495
161.93,0.4103,0.0307,-0.0456
161.94,0.3911,0.0029,-0.0339
161.95,0.4379,0.0003,-0.0173
161.96,0.4308,-0.0129,-0.0194
161.97,0.4314,-0.0115,-0.0225
161.98,0.4339,-0.0216,-0.0322
161.99,0.4194,-0.0115,-0.039
162.0,0.4232,-0.0357,-0.034
162.01,0.4511,-0.0278,-0.0257
162.02,0.424,0.0108,-0.0368
162.03,0.4463,0.0139,-0.0368
162.04,0.4166,0.0032,-0.0429
162.05,0.4347,0.0226,-0.0423
162.06,0.4238,-0.0135,-0.0341
162.07,0.4441,-0.0228,-0.0312
162.08,0.4606,-0.0176,-0.0249
162.09,0.46565,-0.0448,-0.0248
162.1,0.4707,-0.072,-0.0247
162.11,0.4314,-0.0649,-0.02235
162.12,0.3921,-0.0578,-0.02
162.13,0.3969,-0.0308,-0.0202
162.14,0.3955,0.0297,-0.0124
162.15,0.3899,0.0064,-0.0208
162.16,0.8575,0.0311,-0.1411
162.17,0.3717,-0.0078,-0.012
